"","spnumber","year","station","sample","date","depth","VerbatimLocation","longitude","latitude","Locality","country","stateProvince","WaterBody","count","shells","weight","group1","group2","group3","originalname","ScientificnameEdited","field1","Taxon_remarks","IdentificationQualifer","blank","AphiaID","Match.type","LSID","TSN","Qualitystatus","Taxon.status","ScientificName","Authority","AphiaID_accepted","ScientificName_accepted","Authority_accepted","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies","isMarine","isBrackish","isFresh","isTerrestrial"
"51","11","1959","VI","C",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0,NA,NA,"Lumbrineriidae","Lumbineris sp.","Lumbrineris sp.",NA,NA,NA,NA,129337,"exact","urn:lsid:marinespecies.org:taxname:129337",621136,"Checked by Taxonomic Editor","accepted","Lumbrineris","Blainville, 1828",129337,"Lumbrineris","Blainville, 1828","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris",NA,NA,NA,1,0,0,0
"52","11","1961","VI","C",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Lumbrineriidae","Lumbineris sp.","Lumbrineris sp.",NA,NA,NA,NA,129337,"exact","urn:lsid:marinespecies.org:taxname:129337",621136,"Checked by Taxonomic Editor","accepted","Lumbrineris","Blainville, 1828",129337,"Lumbrineris","Blainville, 1828","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris",NA,NA,NA,1,0,0,0
"53","11","1961","VII","C",1961-10-26,"12","Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,9.6,NA,NA,"Lumbrineriidae","Lumbineris sp.","Lumbrineris sp.",NA,NA,NA,NA,129337,"exact","urn:lsid:marinespecies.org:taxname:129337",621136,"Checked by Taxonomic Editor","accepted","Lumbrineris","Blainville, 1828",129337,"Lumbrineris","Blainville, 1828","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris",NA,NA,NA,1,0,0,0
"54","12","1959","VII","A",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0.8,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"55","12","1959","VII","B",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,7.5,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"56","12","1959","VI","A",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,6.3,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"57","12","1961","VI","C",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,2,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"58","12","1959","VI","C",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,10.6,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"59","12","1959","VII","C",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,45.3,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"60","12","1959","III","A",1959-12-02,"28","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,1.4,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"61","12","1959","VIII","B",1959-11-30,NA,"Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"62","12","1961","V","C",1961-10-26,"11","Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",5,0,18,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"63","12","1959","V","A",1959-11-30,NA,"Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"64","12","1961","V","B",1961-10-26,"11","Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,4,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"65","12","1961","VI","B",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,10.5,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"66","12","1959","VIII","A",1959-11-30,NA,"Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",6,0,56.4,NA,NA,"Lumbrineriidae","Ninoë nigripes","Ninoë nigripes",NA,NA,NA,NA,130255,"exact","urn:lsid:marinespecies.org:taxname:130255",66405,"Checked by Taxonomic Editor","accepted","Ninoe nigripes","Verrill, 1873",130255,"Ninoe nigripes","Verrill, 1873","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Ninoe",NA,"nigripes",NA,1,0,0,0
"67","13","1961","III","B",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.1,NA,NA,"Hesionidae","Microphthalmus sczelkowii","Microphthalmus sczelkowii",NA,NA,NA,NA,130174,"exact","urn:lsid:marinespecies.org:taxname:130174",65477,"Checked by Taxonomic Editor","accepted","Microphthalmus sczelkowii","Metschnikow, 1865",130174,"Microphthalmus sczelkowii","Metschnikow, 1865","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Microphthalmus",NA,"sczelkowii",NA,1,0,0,0
"68","13","1959","IX","A",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Hesionidae","Microphthalmus sczelkowii","Microphthalmus sczelkowii",NA,NA,NA,NA,130174,"exact","urn:lsid:marinespecies.org:taxname:130174",65477,"Checked by Taxonomic Editor","accepted","Microphthalmus sczelkowii","Metschnikow, 1865",130174,"Microphthalmus sczelkowii","Metschnikow, 1865","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Microphthalmus",NA,"sczelkowii",NA,1,0,0,0
"69","13","1961","IV","A",1961-10-26,"12","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.2,NA,NA,"Hesionidae","Microphthalmus sczelkowii","Microphthalmus sczelkowii",NA,NA,NA,NA,130174,"exact","urn:lsid:marinespecies.org:taxname:130174",65477,"Checked by Taxonomic Editor","accepted","Microphthalmus sczelkowii","Metschnikow, 1865",130174,"Microphthalmus sczelkowii","Metschnikow, 1865","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Microphthalmus",NA,"sczelkowii",NA,1,0,0,0
"70","13","1961","X","A",1961-10-26,"8","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.1,NA,NA,"Hesionidae","Microphthalmus sczelkowii","Microphthalmus sczelkowii",NA,NA,NA,NA,130174,"exact","urn:lsid:marinespecies.org:taxname:130174",65477,"Checked by Taxonomic Editor","accepted","Microphthalmus sczelkowii","Metschnikow, 1865",130174,"Microphthalmus sczelkowii","Metschnikow, 1865","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Microphthalmus",NA,"sczelkowii",NA,1,0,0,0
"71","14","1961","X","B",1961-10-26,"8","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",13,0,1.5,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"72","14","1959","K.M.","C",1959-12-04,"38","Mouth of the Kennebecasis River",-66.13152,45.31109,"Saint John Harbour","Canada","New Brunswick","Saint John River",1,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"73","14","1961","IV","A",1961-10-26,"12","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",29,0,6.5,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"74","14","1959","XI","A",1959-12-01,"9","Saint John Harbour",-66.03099,45.25134,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0.1,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"75","14","1959","VII","A",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",17,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"76","14","1959","V","C",1959-11-30,NA,"Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",3,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"77","14","1961","V","B",1961-10-26,"11","Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0.1,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"78","14","1959","IV","C",1959-12-01,"16","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",9,0,5.6,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"79","14","1961","XI","C",1961-10-26,"6","Saint John Harbour",-66.03099,45.25134,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",26,0,8.4,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"80","14","1961","II","C",1961-10-25,"22","Saint John Harbour",-66.05948,45.26274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",5,0,1.5,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"81","14","1959","IX","A",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",3,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"82","14","1959","VI","A",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"83","14","1961","IV","B",1961-10-26,"12","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",6,0,1,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"84","14","1959","VII","C",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"85","14","1961","V","C",1961-10-26,"11","Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0.3,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"86","14","1959","VIII","A",1959-11-30,NA,"Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"87","14","1959","IX","C",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"88","14","1959","280.3","A",1959-12-03,"20","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",20,0,21.1,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"89","14","1959","VI","C",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
"90","14","1961","X","C",1961-10-26,"8","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",3,0,0.4,NA,NA,"Paraonidae","Paraonis gracilis","Paraonis gracilis","Paraonis (Paraonides) gracilis Monro, 1930 ",NA,NA,NA,330352,"exact","urn:lsid:marinespecies.org:taxname:330352",NA,"Checked by Taxonomic Editor","accepted","Paraonis (Paraonides) gracilis","Monro, 1930",330352,"Paraonis (Paraonides) gracilis","Monro, 1930","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonis","Paraonides","gracilis",NA,1,0,0,0
